temp,speed
25.7,347.6245654692932
25.7,342.66133637921183
25.7,347.5238922675934
25.7,342.66133637921183
25.724999999999998,347.5238922675934
25.724999999999998,347.5238922675934
25.724999999999998,108.19583446037328
25.724999999999998,340.81226924169266
25.724999999999998,348.12880765883375
25.724999999999998,347.72529701535785
25.724999999999998,348.22983168891466
25.724999999999998,348.22983168891466
25.724999999999998,348.22983168891466
25.724999999999998,343.24942791762015
25.724999999999998,343.24942791762015
25.724999999999998,342.66133637921183
25.724999999999998,347.6245654692932
25.724999999999998,340.2324922030054
25.724999999999998,347.6245654692932
25.724999999999998,347.4232773595831
25.724999999999998,347.5238922675934
25.724999999999998,347.5238922675934
25.724999999999998,347.5238922675934
25.724999999999998,347.5238922675934
25.775,343.24942791762015
25.775,347.5238922675934
25.775000000000002,347.5238922675934
25.775000000000002,347.5238922675934
25.800000000000004,340.9090909090909
25.800000000000004,347.5238922675934
25.775000000000002,342.66133637921183
25.775000000000002,347.5238922675934
25.775000000000002,342.66133637921183
25.775000000000002,347.5238922675934
25.775000000000002,342.66133637921183
25.775000000000002,347.5238922675934
25.775000000000002,342.7592116538132
25.775000000000002,347.5238922675934
25.800000000000004,347.5238922675934
25.800000000000004,347.5238922675934
25.775000000000002,347.5238922675934
25.775000000000002,342.66133637921183
25.775000000000002,347.5238922675934
25.775000000000002,347.5238922675934
25.800000000000004,347.6245654692932
25.800000000000004,107.29613733905579
25.825000000000003,348.22983168891466
25.825000000000003,172.33950883239982
25.800000000000004,347.5238922675934
25.800000000000004,342.66133637921183
25.800000000000004,347.5238922675934
25.800000000000004,347.5238922675934
25.825000000000003,347.5238922675934
25.825000000000003,342.66133637921183
25.775000000000002,347.5238922675934
25.775000000000002,342.66133637921183
25.800000000000004,347.6245654692932
25.800000000000004,347.5238922675934
25.800000000000004,347.5238922675934
25.800000000000004,342.563516985441
25.825000000000003,347.5238922675934
25.825000000000003,342.66133637921183
25.85,342.66133637921183
25.85,350.05834305717616
25.85,347.5238922675934
25.85,347.5238922675934
25.825000000000003,342.7592116538132
25.825000000000003,347.6245654692932
25.825000000000003,342.7592116538132
25.825000000000003,349.9562554680665
25.85,342.7592116538132
25.85,349.9562554680665
25.825000000000003,340.3289846851957
25.825000000000003,347.6245654692932
25.85,342.66133637921183
25.85,343.7410484101976
25.825000000000003,347.5238922675934
25.825000000000003,343.15127251930227
25.8,347.6245654692932
25.8,348.22983168891466
25.85,338.60045146726867
25.85,350.6721215663355
25.85,350.6721215663355
25.85,343.15127251930227
25.85,343.24942791762015
25.85,343.24942791762015
25.85,348.12880765883375
25.85,343.24942791762015
25.85,350.6721215663355
25.85,343.6426116838488
25.85,350.6721215663355
25.85,350.6721215663355
25.85,350.6721215663355
25.85,343.6426116838488
25.875,350.6721215663355
25.875,343.7410484101976
25.875,350.6721215663355
25.875,343.7410484101976
25.925000000000004,350.6721215663355
25.925000000000004,341.3940256045519
25.900000000000002,350.05834305717616
25.900000000000002,347.5238922675934
25.900000000000002,342.563516985441
25.900000000000002,340.71550255536624
25.900000000000002,350.05834305717616
25.900000000000002,347.4232773595831
25.900000000000002,350.05834305717616
25.900000000000002,350.05834305717616
25.900000000000002,347.5238922675934
25.900000000000002,349.9562554680665
25.900000000000002,349.9562554680665
25.900000000000002,349.9562554680665
25.900000000000002,349.9562554680665
25.900000000000002,343.24942791762015
25.950000000000003,343.24942791762015
25.950000000000003,350.56967572304995
25.925,343.3476394849785
25.925,350.2626970227671
25.950000000000003,340.3289846851957
25.950000000000003,349.9562554680665
25.950000000000003,349.9562554680665
25.950000000000003,342.66133637921183
25.950000000000003,350.56967572304995
25.950000000000003,350.6721215663355
25.925,350.56967572304995
25.925,350.6721215663355
25.950000000000003,348.12880765883375
25.950000000000003,350.05834305717616
25.950000000000003,349.9562554680665
25.950000000000003,342.66133637921183
25.950000000000003,350.05834305717616
25.950000000000003,347.4232773595831
25.950000000000003,349.9562554680665
25.950000000000003,343.24942791762015
25.950000000000003,350.6721215663355
25.950000000000003,343.7410484101976
25.950000000000003,350.05834305717616
25.950000000000003,350.05834305717616
25.950000000000003,347.5238922675934
25.950000000000003,340.71550255536624
25.950000000000003,349.9562554680665
25.950000000000003,343.24942791762015
25.950000000000003,350.6721215663355
25.950000000000003,343.6426116838488
25.950000000000003,350.05834305717616
25.950000000000003,343.0531732418525
25.950000000000003,350.05834305717616
25.950000000000003,343.0531732418525
25.975,350.05834305717616
25.975,343.15127251930227
25.975,343.24942791762015
25.975,341.29692832764505
25.975,350.6721215663355
25.975,343.7410484101976
26.0,350.05834305717616
26.0,343.0531732418525
25.975,350.05834305717616
25.975,347.4232773595831
26.025,350.05834305717616
26.025,342.66133637921183
25.975,350.05834305717616
25.975,342.66133637921183
25.975,350.56967572304995
25.975,343.7410484101976
26.0,350.6721215663355
26.0,348.12880765883375
26.025,341.3940256045519
26.025,347.5238922675934
26.0,343.15127251930227
26.0,347.5238922675934
26.075,342.66133637921183
26.075,347.5238922675934
26.075,343.15127251930227
26.075,343.15127251930227
26.075,347.5238922675934
26.075,343.7410484101976
26.075,343.8395415472779
26.075,348.12880765883375
26.05,343.6426116838488
26.05,343.7410484101976
26.075,343.7410484101976
26.075,343.15127251930227
26.05,343.15127251930227
26.05,343.15127251930227
26.075,343.15127251930227
26.075,343.0531732418525
26.075,347.4232773595831
26.075,348.12880765883375
26.075,347.4232773595831
26.075,343.7410484101976
26.099999999999998,348.22983168891466
26.099999999999998,343.6426116838488
26.099999999999998,343.15127251930227
26.099999999999998,347.5238922675934
26.099999999999998,343.15127251930227
26.099999999999998,343.15127251930227
26.099999999999998,347.5238922675934
26.099999999999998,343.7410484101976
26.099999999999998,348.12880765883375
26.099999999999998,348.12880765883375
26.099999999999998,343.7410484101976
26.099999999999998,343.15127251930227
26.099999999999998,343.0531732418525
26.099999999999998,343.15127251930227
26.099999999999998,347.6245654692932
26.099999999999998,343.0531732418525
26.099999999999998,348.12880765883375
26.099999999999998,348.12880765883375
26.099999999999998,348.12880765883375
26.099999999999998,348.12880765883375
26.125,343.15127251930227
26.125,347.5238922675934
26.099999999999998,350.05834305717616
26.099999999999998,347.5238922675934
26.099999999999998,343.0531732418525
26.099999999999998,343.7410484101976
26.099999999999998,341.3940256045519
26.099999999999998,348.12880765883375
26.124999999999996,343.7410484101976
26.124999999999996,343.6426116838488
26.124999999999996,348.12880765883375
26.124999999999996,343.15127251930227
26.15,347.5238922675934
26.15,340.71550255536624
26.124999999999996,347.5238922675934
26.124999999999996,343.0531732418525
26.15,343.0531732418525
26.15,343.15127251930227
26.15,343.15127251930227
26.15,343.7410484101976
26.15,348.12880765883375
26.15,341.29692832764505
26.174999999999997,347.6245654692932
26.174999999999997,343.0531732418525
26.174999999999997,343.15127251930227
26.174999999999997,343.15127251930227
26.15,343.15127251930227
26.15,343.7410484101976
26.174999999999997,348.12880765883375
26.174999999999997,348.12880765883375
26.15,348.12880765883375
26.15,343.7410484101976
26.174999999999997,343.15127251930227
26.174999999999997,343.0531732418525
26.174999999999997,347.5238922675934
26.174999999999997,343.15127251930227
26.174999999999997,348.12880765883375
26.174999999999997,341.29692832764505
26.200000000000003,343.7410484101976
26.200000000000003,341.29692832764505
26.200000000000003,343.7410484101976
26.200000000000003,340.71550255536624
26.200000000000003,340.71550255536624
26.200000000000003,340.71550255536624
26.200000000000003,347.6245654692932
26.200000000000003,340.71550255536624
26.174999999999997,343.24942791762015
26.174999999999997,341.29692832764505
26.174999999999997,343.7410484101976
26.174999999999997,343.7410484101976
26.174999999999997,347.6245654692932
26.174999999999997,340.71550255536624
26.174999999999997,343.15127251930227
26.174999999999997,340.71550255536624
26.2,341.29692832764505
26.2,341.29692832764505
26.174999999999997,343.7410484101976
26.174999999999997,340.71550255536624
26.2,340.71550255536624
26.2,340.71550255536624
26.2,340.71550255536624
26.2,340.71550255536624
26.200000000000003,341.29692832764505
26.200000000000003,341.29692832764505
26.200000000000003,348.22983168891466
26.200000000000003,343.6426116838488
26.225,343.7410484101976
26.225,343.7410484101976
26.25,340.61879080329265
26.25,341.29692832764505
26.25,343.15127251930227
26.25,343.15127251930227
26.225,343.15127251930227
26.225,340.71550255536624
26.225,347.5238922675934
26.225,340.71550255536624
26.200000000000003,343.15127251930227
26.200000000000003,343.15127251930227
26.225,343.15127251930227
26.225,350.05834305717616
26.275,343.7410484101976
26.275,343.7410484101976
26.25,343.15127251930227
26.25,343.7410484101976
26.25,343.15127251930227
26.25,343.15127251930227
26.275,343.15127251930227
26.275,343.15127251930227
26.299999999999997,348.12880765883375
26.299999999999997,341.29692832764505
26.275,341.29692832764505
26.275,341.29692832764505
26.275,343.15127251930227
26.275,340.71550255536624
26.275,343.15127251930227
26.275,343.15127251930227
26.275,343.7410484101976
26.275,343.15127251930227
26.275,343.7410484101976
26.275,343.7410484101976
26.275,340.71550255536624
26.275,341.29692832764505
26.25,343.15127251930227
26.25,340.71550255536624
26.275,341.29692832764505
26.275,340.71550255536624
26.275,341.29692832764505
26.275,341.29692832764505
26.25,340.9090909090909
26.25,341.3940256045519
26.299999999999997,340.81226924169266
26.299999999999997,340.71550255536624
26.299999999999997,340.81226924169266
26.299999999999997,340.71550255536624
26.275,340.71550255536624
26.275,347.9269353435779
26.25,341.29692832764505
26.25,343.15127251930227
26.299999999999997,348.6345148169669
26.299999999999997,341.29692832764505
26.299999999999997,341.10289937464466
26.299999999999997,348.6345148169669
26.299999999999997,340.71550255536624
26.299999999999997,340.81226924169266
26.325000000000003,343.24942791762015
26.325000000000003,340.71550255536624
26.3,343.15127251930227
26.3,340.71550255536624
26.325000000000003,340.81226924169266
26.325000000000003,340.71550255536624
26.325000000000003,343.15127251930227
26.325000000000003,340.71550255536624
26.325000000000003,343.15127251930227
26.325000000000003,340.71550255536624
26.325000000000003,343.15127251930227
26.325000000000003,340.71550255536624
26.325000000000003,340.71550255536624
26.325000000000003,340.71550255536624
26.325000000000003,340.71550255536624
26.325000000000003,347.9269353435779
26.325000000000003,341.29692832764505
26.325000000000003,340.71550255536624
26.325000000000003,343.7410484101976
26.325000000000003,340.71550255536624
26.325000000000003,343.7410484101976
26.325000000000003,347.9269353435779
26.325000000000003,343.7410484101976
26.325000000000003,341.29692832764505
26.325000000000003,343.7410484101976
26.325000000000003,341.29692832764505
26.325000000000003,341.29692832764505
26.325000000000003,341.3940256045519
26.325000000000003,341.29692832764505
26.325000000000003,341.29692832764505
26.35,341.3940256045519
26.35,343.7410484101976
26.35,343.8395415472779
26.35,343.6426116838488
26.35,341.29692832764505
26.35,347.9269353435779
26.325000000000003,341.29692832764505
26.325000000000003,348.6345148169669
26.325000000000003,343.8395415472779
26.325000000000003,343.7410484101976
26.325000000000003,341.3940256045519
26.325000000000003,348.6345148169669
26.325000000000003,341.29692832764505
26.325000000000003,341.29692832764505
26.325000000000003,347.6245654692932
26.325000000000003,347.9269353435779
26.325000000000003,343.15127251930227
26.325000000000003,348.0278422273782
26.35,343.15127251930227
26.35,348.0278422273782
26.35,340.71550255536624
26.35,348.0278422273782
26.375000000000004,340.71550255536624
26.375000000000004,348.0278422273782
26.35,343.15127251930227
26.35,348.0278422273782
26.35,348.0278422273782
26.35,348.0278422273782
26.35,348.0278422273782
26.35,348.0278422273782
26.35,348.0278422273782
26.35,348.0278422273782
26.35,348.0278422273782
26.35,348.0278422273782
26.375000000000004,347.9269353435779
26.375000000000004,343.0531732418525
26.35,348.0278422273782
26.35,348.0278422273782
26.375000000000004,348.0278422273782
26.375000000000004,348.0278422273782
26.35,107.92337440417305
26.35,348.6345148169669
26.375,348.6345148169669
26.375,348.6345148169669
26.400000000000002,348.6345148169669
26.400000000000002,348.3309143686502
26.400000000000002,341.3940256045519
26.400000000000002,348.0278422273782
26.400000000000002,348.0278422273782
26.400000000000002,348.0278422273782
26.375,348.0278422273782
26.375,348.0278422273782
26.400000000000002,348.0278422273782
26.400000000000002,348.0278422273782
26.400000000000002,348.0278422273782
26.400000000000002,347.9269353435779
26.375,343.15127251930227
26.375,348.0278422273782
26.400000000000002,348.0278422273782
26.400000000000002,348.0278422273782
26.425,348.0278422273782
26.425,348.0278422273782
26.4,348.0278422273782
26.4,348.0278422273782
26.4,340.81226924169266
26.4,348.0278422273782
26.4,348.6345148169669
26.4,348.0278422273782
26.425,348.6345148169669
26.425,348.6345148169669
26.425,348.6345148169669
26.425,343.7410484101976
26.425,348.6345148169669
26.425,107.94279032112979
26.425,348.0278422273782
26.425,348.0278422273782
26.425,348.0278422273782
26.425,347.9269353435779
26.425,348.0278422273782
26.425,340.71550255536624
26.425,348.0278422273782
26.425,343.0531732418525
26.45,348.6345148169669
26.45,343.7410484101976
26.425,348.6345148169669
26.425,343.6426116838488
26.425,348.73583260680033
26.425,348.6345148169669
26.425,348.6345148169669
26.425,348.6345148169669
26.425,348.6345148169669
26.425,348.6345148169669
26.425,106.78056593699947
26.425,348.0278422273782
26.45,343.15127251930227
26.45,348.0278422273782
26.45,348.0278422273782
26.45,348.0278422273782
26.45,348.0278422273782
26.45,348.0278422273782
26.45,348.3309143686502
26.45,348.0278422273782
26.45,348.6345148169669
26.45,348.5332558814987
26.45,348.6345148169669
26.45,348.6345148169669
26.45,343.7410484101976
26.45,348.6345148169669
26.45,348.6345148169669
26.45,108.3717149823896
26.45,348.0278422273782
26.45,348.0278422273782
26.45,348.0278422273782
26.45,348.0278422273782
26.45,348.0278422273782
26.45,348.0278422273782
26.45,348.6345148169669
26.45,348.0278422273782
26.45,348.6345148169669
26.45,341.19988626670454
26.45,348.6345148169669
26.45,348.6345148169669
26.474999999999998,348.6345148169669
26.474999999999998,348.6345148169669
26.45,348.6345148169669
26.45,348.6345148169669
26.45,348.0278422273782
26.45,348.3309143686502
26.45,348.0278422273782
26.45,348.0278422273782
26.474999999999998,348.0278422273782
26.474999999999998,348.0278422273782
26.45,348.0278422273782
26.45,348.0278422273782
26.45,348.12880765883375
26.45,348.0278422273782
26.45,348.0278422273782
26.45,347.9269353435779
26.474999999999998,348.6345148169669
26.474999999999998,348.6345148169669
26.45,343.7410484101976
26.45,348.5332558814987
26.474999999999998,343.7410484101976
26.474999999999998,348.6345148169669
26.475,348.6345148169669
26.475,348.5332558814987
26.5,348.6345148169669
26.5,348.6345148169669
26.5,348.6345148169669
26.5,348.6345148169669
26.5,348.0278422273782
26.5,343.6426116838488
26.475,348.6345148169669
26.475,348.6345148169669
26.475,348.6345148169669
26.475,348.6345148169669
26.5,348.0278422273782
26.5,343.7410484101976
26.474999999999998,348.0278422273782
26.474999999999998,343.3476394849785
26.474999999999998,348.0278422273782
26.474999999999998,348.0278422273782
26.475,348.0278422273782
26.475,343.0531732418525
26.5,348.0278422273782
26.5,340.71550255536624
26.5,348.0278422273782
26.5,340.71550255536624
26.525,348.0278422273782
26.525,348.0278422273782
26.525,340.71550255536624
26.525,340.71550255536624
26.525,348.0278422273782
26.525,340.71550255536624
26.5,348.0278422273782
26.5,343.15127251930227
26.525,343.0531732418525
26.525,343.15127251930227
26.525,343.0531732418525
26.525,343.15127251930227
26.525,340.71550255536624
26.525,343.15127251930227
26.525,348.0278422273782
26.525,343.15127251930227
26.525,340.71550255536624
26.525,343.15127251930227
26.525,348.0278422273782
26.525,343.15127251930227
26.525,348.6345148169669
26.525,343.15127251930227
26.5,341.29692832764505
26.5,343.0531732418525
26.525,343.7410484101976
26.525,343.15127251930227
26.525,348.6345148169669
26.525,341.3940256045519
26.525,343.7410484101976
26.525,343.7410484101976
26.525,348.6345148169669
26.525,343.7410484101976
26.525,343.7410484101976
26.525,343.7410484101976
26.525,341.29692832764505
26.525,343.6426116838488
26.525,348.0278422273782
26.525,343.7410484101976
26.525,343.0531732418525
26.525,343.6426116838488
26.525,348.0278422273782
26.525,343.15127251930227
26.525,340.71550255536624
26.525,343.15127251930227
26.55,343.15127251930227
26.55,347.9269353435779
26.55,107.71025940220805
26.55,343.15127251930227
26.55,343.0531732418525
26.55,343.15127251930227
26.55,348.0278422273782
26.55,347.9269353435779
26.55,348.12880765883375
26.55,343.15127251930227
26.55,343.15127251930227
26.55,343.15127251930227
26.55,343.15127251930227
26.55,343.15127251930227
26.55,343.15127251930227
26.55,350.46728971962614
26.55,338.40947546531305
26.55,350.3649635036497
26.55,343.15127251930227
26.55,347.9269353435779
26.55,107.70059235325793
26.55,348.0278422273782
26.55,338.9830508474576
26.55,343.15127251930227
26.55,108.62677650040735
26.55,338.9830508474576
26.55,343.15127251930227
26.55,351.0825043885313
26.55,343.15127251930227
26.55,348.6345148169669
26.55,343.15127251930227
26.55,348.5332558814987
26.55,347.9269353435779
26.55,343.7410484101976
26.55,348.0278422273782
26.55,343.7410484101976
26.575,340.81226924169266
26.575,343.7410484101976
26.575,343.7410484101976
26.575,343.7410484101976
26.575,348.0278422273782
26.575,338.9830508474576
26.6,341.3940256045519
26.6,348.5332558814987
26.575,348.0278422273782
26.575,343.7410484101976
26.575,343.15127251930227
26.575,351.0825043885313
26.575,343.15127251930227
26.575,348.6345148169669
26.6,348.0278422273782
26.6,107.43061772605193
26.575,343.7410484101976
26.575,343.15127251930227
26.599999999999998,343.54423131978245
26.599999999999998,347.9269353435779
26.625,343.7410484101976
26.625,343.0531732418525
26.599999999999998,343.7410484101976
26.599999999999998,350.46728971962614
26.625,343.7410484101976
26.625,343.15127251930227
26.625,343.6426116838488
26.625,343.0531732418525
26.65,343.7410484101976
26.65,343.7410484101976
26.65,343.6426116838488
26.65,341.29692832764505
26.599999999999998,343.15127251930227
26.599999999999998,350.46728971962614
26.575,343.15127251930227
26.575,340.71550255536624
26.6,343.15127251930227
26.6,347.9269353435779
26.599999999999998,343.15127251930227
26.599999999999998,343.0531732418525
26.599999999999998,343.0531732418525
26.599999999999998,351.0825043885313
26.599999999999998,343.15127251930227
26.599999999999998,343.7410484101976
26.625,340.71550255536624
26.625,338.9830508474576
26.624999999999996,343.15127251930227
26.624999999999996,343.7410484101976
26.624999999999996,338.40947546531305
26.624999999999996,347.9269353435779
26.599999999999998,343.15127251930227
26.599999999999998,350.46728971962614
26.624999999999996,108.62677650040735
26.624999999999996,348.6345148169669
26.625,348.4320557491289
26.625,348.6345148169669
26.65,343.15127251930227
26.65,348.0278422273782
26.599999999999998,343.15127251930227
26.599999999999998,348.0278422273782
26.624999999999996,343.0531732418525
26.624999999999996,338.40947546531305
26.624999999999996,338.3140682266704
26.624999999999996,347.9269353435779
26.65,343.7410484101976
26.65,338.40947546531305
26.624999999999996,343.7410484101976
26.624999999999996,348.0278422273782
26.65,343.7410484101976
26.65,351.0825043885313
26.65,343.15127251930227
26.65,343.7410484101976
26.65,343.15127251930227
26.65,343.15127251930227
26.624999999999996,343.15127251930227
26.624999999999996,348.0278422273782
26.624999999999996,338.40947546531305
26.624999999999996,343.15127251930227
26.624999999999996,343.0531732418525
26.624999999999996,347.9269353435779
26.624999999999996,343.24942791762015
26.624999999999996,350.46728971962614
26.624999999999996,343.7410484101976
26.624999999999996,348.0278422273782
26.624999999999996,338.88731996611125
26.624999999999996,347.9269353435779
26.65,348.4320557491289
26.65,351.0825043885313
26.65,343.15127251930227
26.65,350.46728971962614
26.65,348.6345148169669
26.65,350.46728971962614
26.624999999999996,348.5332558814987
26.624999999999996,339.36651583710403
26.65,341.29692832764505
26.65,351.0825043885313
26.65,350.46728971962614
26.65,350.46728971962614
26.65,348.0278422273782
26.65,350.46728971962614
26.624999999999996,351.0825043885313
26.624999999999996,350.46728971962614
26.65,348.6345148169669
26.65,351.0825043885313
26.65,348.0278422273782
26.65,350.46728971962614
26.65,351.0825043885313
26.65,343.0531732418525
26.65,351.0825043885313
26.65,343.6426116838488
26.624999999999996,348.0278422273782
26.624999999999996,351.0825043885313
26.65,348.0278422273782
26.65,350.46728971962614
26.65,337.07865168539325
26.65,350.46728971962614
26.65,341.29692832764505
26.65,351.0825043885313
26.65,340.71550255536624
26.65,351.0825043885313
26.65,348.0278422273782
26.65,350.46728971962614
26.65,341.29692832764505
26.65,350.46728971962614
26.65,343.7410484101976
26.65,351.0825043885313
26.65,348.0278422273782
26.65,350.46728971962614
26.65,338.3140682266704
26.65,350.46728971962614
26.65,343.6426116838488
26.65,348.6345148169669
26.65,350.46728971962614
26.65,350.46728971962614
26.65,348.0278422273782
26.65,350.46728971962614
26.65,341.29692832764505
26.65,350.46728971962614
26.65,108.66612333604999
26.65,348.0278422273782
26.65,348.6345148169669
26.65,351.0825043885313
26.65,348.0278422273782
26.65,351.0825043885313
26.65,338.3140682266704
26.65,340.71550255536624
26.65,348.0278422273782
26.65,350.46728971962614
26.65,348.6345148169669
26.65,351.0825043885313
26.65,343.15127251930227
26.65,350.46728971962614
26.65,350.46728971962614
26.65,350.46728971962614
26.674999999999997,348.6345148169669
26.674999999999997,351.0825043885313
26.674999999999997,108.18608005769924
26.674999999999997,350.46728971962614
26.65,343.7410484101976
26.65,351.0825043885313
26.65,348.0278422273782
26.65,348.6345148169669
26.674999999999997,348.0278422273782
26.674999999999997,350.46728971962614
26.65,347.9269353435779
26.65,350.46728971962614
26.674999999999997,348.5332558814987
26.674999999999997,351.0825043885313
26.65,350.46728971962614
26.65,343.54423131978245
26.65,350.46728971962614
26.65,350.46728971962614
26.65,351.0825043885313
26.65,343.6426116838488
26.65,350.46728971962614
26.65,344.03669724770646
26.65,350.46728971962614
26.65,350.46728971962614
26.65,348.6345148169669
26.65,350.7746273019585
26.65,347.9269353435779
26.65,351.1852502194908
26.674999999999997,350.46728971962614
26.674999999999997,343.0531732418525
26.65,350.46728971962614
26.65,350.46728971962614
26.65,348.6345148169669
26.65,343.6426116838488
26.7,348.6345148169669
26.7,351.0825043885313
26.7,350.46728971962614
26.7,350.46728971962614
26.674999999999997,340.71550255536624
26.674999999999997,350.46728971962614
26.7,343.15127251930227
26.7,350.46728971962614
26.65,348.5332558814987
26.65,351.1852502194908
26.65,347.9269353435779
26.65,350.46728971962614
26.65,350.46728971962614
26.65,350.46728971962614
26.674999999999997,348.5332558814987
26.674999999999997,351.0825043885313
26.674999999999997,348.5332558814987
26.674999999999997,351.0825043885313
26.65,350.46728971962614
26.65,350.46728971962614
26.674999999999997,347.9269353435779
26.674999999999997,350.46728971962614
26.7,348.6345148169669
26.7,351.0825043885313
26.7,351.0825043885313
26.7,351.0825043885313
26.7,348.0278422273782
26.7,350.46728971962614
26.674999999999997,350.46728971962614
26.674999999999997,341.10289937464466
26.7,348.0278422273782
26.7,350.46728971962614
26.65,343.7410484101976
26.65,351.0825043885313
26.65,348.0278422273782
26.65,350.46728971962614
26.674999999999997,348.0278422273782
26.674999999999997,350.46728971962614
26.674999999999997,348.0278422273782
26.674999999999997,350.46728971962614
26.674999999999997,348.6345148169669
26.674999999999997,351.0825043885313
26.674999999999997,347.9269353435779
26.674999999999997,348.6345148169669
26.674999999999997,350.46728971962614
26.674999999999997,350.3649635036497
26.674999999999997,350.46728971962614
26.674999999999997,350.46728971962614
26.674999999999997,348.6345148169669
26.674999999999997,343.6426116838488
26.674999999999997,337.07865168539325
26.674999999999997,351.0825043885313
26.674999999999997,348.0278422273782
26.674999999999997,350.46728971962614
26.700000000000003,340.71550255536624
26.700000000000003,350.3649635036497
26.700000000000003,350.46728971962614
26.700000000000003,350.46728971962614
26.700000000000003,338.9830508474576
26.700000000000003,350.46728971962614
26.700000000000003,343.6426116838488
26.700000000000003,351.1852502194908
26.700000000000003,348.0278422273782
26.700000000000003,343.6426116838488
26.700000000000003,350.46728971962614
26.700000000000003,350.46728971962614
26.7,350.46728971962614
26.7,343.0531732418525
26.7,350.46728971962614
26.7,350.46728971962614
26.725,350.46728971962614
26.725,350.46728971962614
26.725,350.46728971962614
26.725,350.46728971962614
26.700000000000003,338.7916431394692
26.700000000000003,350.46728971962614
26.700000000000003,348.0278422273782
26.700000000000003,350.46728971962614
26.725,348.0278422273782
26.725,350.46728971962614
26.725,350.46728971962614
26.725,343.0531732418525
26.700000000000003,348.0278422273782
26.700000000000003,343.0531732418525
26.75,350.46728971962614
26.75,341.10289937464466
26.700000000000003,350.46728971962614
26.700000000000003,343.0531732418525
26.725,350.46728971962614
26.725,350.46728971962614
26.725,350.46728971962614
26.725,350.46728971962614
26.725,350.46728971962614
26.725,350.46728971962614
26.700000000000003,350.46728971962614
26.700000000000003,350.46728971962614
26.700000000000003,348.0278422273782
26.700000000000003,343.54423131978245
